title,text,label
maria do rosario pode tirar bolsonaro da disputa eleitoral,a nova condenacao do deputado federal jair messias bolsonaro no processo movido pela tambem deputada maria do rosario pode tirar bolsonaro das eleicoes 2018 em_funcao das restricoes da lei da ficha limpa.o superior tribunal de justica stj rejeitou nesta tercafeira 15 recurso do deputado jair bolsonaro pscrj contra condenacao do tribunal de justica do distrito federal e territorios tjdft por ofensa a deputada maria do rosario ptrs. em 2014 o parlamentar disse que a colega nao merecia ser estuprada por ser feia e_nao fazer seu genero. ela nao merece porque ela e muito ruim porque ela e muito feia. nao faz meu genero. jamais a estupraria disse bolsonaro. a decisao foi por unanimidade entre os ministros da 3a turma da corte.com a condenacao em segunda instancia bolsonaro e considerado formalmente inelegivel nos termos da lei da ficha limpa. presidenciavel que ocupa o segundo lugar do eleitorado atras apenas do expresidente lula nas principais pesquisas de intencao de voto ibope datafolha etc o deputado so pode reverter a condicao de inelegibilidade caso o o supremo tribunal federal stf acolha o recurso que ele deve ajuizar contra o resultado do julgamento.o tjdft condenou o deputado a pagar r 10 mil a deputada por danos morais mais veiculacao de retratacao publica em algum jornal de grande circulacao e em seus canais oficiais no facebook e youtube. o parlamentar ate o momento nao cumpriu nenhuma das condenacoes.a sessao do stj estava lotada. no recurso bolsonaro alegava que tinha imunidade parlamentar o que lhe protegeria do processo. a ministra nancy andrighini e relatora do caso e rejeitou o recurso do parlamentar. a ministra contestou a tese da defesa embasada no artigo 53 da constituicao segundo a qual os deputados sao inviolaveis por suas opinioes palavras e votos no exercicio das funcoes do mandato.em manifestacoes que nao guardam nenhuma relacao com a funcao parlamentar sem teor minimamente politico afastase a relacao com a imunidade parlamentar. considerando que as ofensas foram vinculadas pela imprensa e pela internet a localizacao e meramente acidental ressaltou a relatora.quem comemorou a decisao foi o expresidente lula. com o afastamento de bolsonaro das eleicoes ele estatisticamente estaria eleito como o proximo presidente do brasil. nos bastidores do instituto lula ele teria dito agora nao tem pra ninguem o brasil e nosso novamente.ficha limpa ou lei complementar no. 135 de 2010 a lei torna inelegivel por oito anos um candidato que tiver o mandato cassado renunciar para evitar a cassacao ou for condenado por decisao de orgao colegiado com mais de um juiz mesmo_que ainda exista a possibilidade de recursos.,fake
tiririca e citado na operacao lava jato,o deputado federal tiririca foi citado na delacao premiada do senador delcidio do amaral e a razao do envolvimento do palhaco neste escandalo deixara voce chocado.o senador delcidio do amaral nao demorou mais do que dois dias preso para comecar a considerar a possibilidade de uma delacao premiada. a delacao foi homologada nesta tercafeira pelo ministro teori zavascki do supremo tribunal federal. em 254 paginas e 21 termos o senador nao poupa correligionarios nem adversarios.o senador que era filiado ao pt delatou a presidenta o expresidente diversos ministros e muitos nomes da oposicao dentre eles o senador aecio neves que passara tambem a ser alvo das investigacoes. no_entanto o trecho mais surpreendente da delacao e o que cita o deputado federal francisco everardo o tiririca.segundo delcidio o deputado tiririca teria sido convidado a fazer parte dos deputados que teriam como missao barrar a cpi da petrobras. foi oferecido r 500 mil para ele votar contra a instauracao da comissao parlamentar de inquerito que investigaria o escandalo da estatal. ele imediatamente teria se alterado e ameacado bater no operador do petrolao que ja estava com a mala de dinheiro para subornalo. o operador foi expulso com empurroes e xingamentos.imediatamente apos o fato tiririca mandou para o senador a seguinte mensagemdelcidio nao te chamo de excelencia porque voce nao e excelente. nunca mais mande ninguem pra me oferecer dinheiro em troca de votos. voto com minha consciencia pensando no que pode ser melhor pro povo. nem meu partido tem moral de me fazer mudar um voto quanto mais seu dinheiro sujo.nao entrei pra politica atras de dinheiro. ja passei fome na epoca do circo. fiz sucesso e ganhei muito dinheiro. perdi todo meu dinheiro e todo meu sucesso. voltei pro circo sem nenhum constrangimento porque la e minha casa. me reergui gracas ao povo e ao tom cavalcante. mesmo na miseria nao roubei dinheiro de ninguem. nao seria agora que sujaria minhas maos e minha historia.posso estar sendo chamado de otario por todos os outros deputados que aceitaram fazer isso. nao tem problema se ser otario e seguir os passos de cristo eu serei pra sempre um otario. so que meus filhos nunca irao precisar me visitar num presidio. entendeu delcidio,fake
cubanos viram as costas durante funeral de fidel,uma imagem que repercutiu nas redes sociais e que tem sido ignorada pela grande imprensa nacional mostra um protesto de cubanos que viraram as costas durante a passagem das urnas com as cinzas de fidel castro.a imagem foi registrada no ultimo sabado 03 em santiago de cuba na chegada do feretro que levava a urna com as cinzas do ditador. de acordo com o el pais o protesto foi organizado pela oposicao. todos os funerais de tiranos sao muito parecidos e so olhar um pouco a historia escreveu o ativista jose daniel ferrer da union nacional patriotica de cuba. a imprensa oficial diz que ha pouca gente na rua porque as pessoas estao reclusas em sua dor. a verdade e que existe medo muito medo disse por_sua_vez a jornalista critica yoani sanchez diretora do jornal digital 14 y medio.,fake
eua e onu sugerem intervencao militar no brasil,os protestos que ocorrem no brasil chamaram a atencao do senador republicano harry macgaren um forte opositor do regime comunista. hoje pela manha o senador fez um pronunciamento do congresso nacional onde afirma que os eua deverao agir quanto a situacao do brasil.os protestos provaram que o povo brasileiro esta vivendo na miseria sob a ditadura de um governo corrupto e terrorista que ja matou milhoes de brasileiros inocentes. as placas que os manifestantes levavam provam que o governo nao consegue ensinalos nem_mesmo a escrever. e uma situacao degradante. por_isso nos do partido republicano concordamos em acionar a otan para tirar esse governo de bandidos do poder do brasil disse o senador em seu discurso.segundo macgaren o exercito norteamericano devera agir nos proximos dias. quanto a sucessao do governo o senador disse que procurara seguir as leis locais preservando a democracia.a declaracao acontece um dia depois de duas altas funcionarias de o governo trump terem criticado os constantes vetos da russia na onu a uma acao militar estrangeira no pais brasileiro. na quartafeira a secretaria de estado afirmou que a postura do temer pode provocar uma guerra civil no brasil. a embaixadora dos eua nas nacoes unidas susan rice foi mais clara e advertiu que uma intervencao militar seria a_unica opcao caso os brasileiros persistam em bloquear vias e greves contra o regime corrupto de temer.pressao diplomatica em uma entrevista a bordo de um aviao militar da forca aerea americana o secretario de defesa qualificou de intoleravel o descaso do congresso brasileiro com os protestos e afirmou que os eua mantem todas as opcoes sobre a mesa para adotar contra o regime de comunista no planeta no_entanto rejeitou a possibilidade de uma intervencao militar nao legitimada pelo conselho de seguranca da onu. nao posso imaginar isto respondeu ele ao ser perguntado sobre o tema. segundo o secretario de imprensa da defesa george little os eua continuarao apostando no aumento das pressoes diplomaticas e economicas sobre o governo brasileiro.desde o inicio da revolta popular no brasil em marco de 2015 muitos ciadaos brasileiros morreram a maioria civis vitimas do crime organizado em um percentual maior que paises em guerra segundo o observatorio dos direitos humanos osdh.,fake
jean wyllys propoe emenda a biblia para retirar trechos considerados homofobicos,brasilia o deputado federal jean wyllys do psol apresentou na tarde de hoje um projeto de emenda ao texto da biblia que pretende tirar do livro sagrado dos cristaos os trechos considerados homofobicos.a proposta causou polemica mesmo antes de sua apresentacao levando varios membros da bancada evangelica a tentarem articular com a mesa da casa legislativa a rejeicao sumaria de proposta.o autor do projeto ja precavido das reacoes contrarias ocupou a tribuna para justificalo. desde o inicio eu sabia das reacoes que os setores fundamentalistas iriam protagonizar. mas vejam voces que ate_mesmo do livro do monteiro lobato foi extraido um trecho racista por qual motivo nao podemos fazer o mesmo com a biblia questionou.a proposta nao especifica os trechos que seriam retirados das escrituras pois para_tanto seria formada uma comissao de notaveis que decidiriam quais passagens sao homofobicas.ja consultei varios teologos especialistas em pederastia e vou sugerir varios nomes para essa comessao.. digo comissao revela o parlamentar.nao e a primeira vez no brasil que trechos da biblia causam polemica no mundo do homossexualismo.em 2011 a justica determinou a retirada de outdoors de ribeirao preto com passagens biblicas por consideralos ofensivos aos gays.caso a proposta seja aprovada pela comissao de constituicao e justica sera levada a plenario e submetida a votacao em dois turnos.se aprovada sera enviada ao senado onde passara por votacao em dois turnos apos os quais entrara em vigor independentemente de sancao da presidente dilma por se tratar de projeto de emenda a biblia.,fake
empresa de marido de maju esta envolvida na operacao lavajato. ataques racistas de mavs foram uma cortina de fumaca ou mera coincidencia,como pode uma simples jornalista ter sofrido um bombardeio de racismo repentinamente e por tanta genteresposta manipulacao politica cortina de fumacaa discriminacao pela cor da pele e algo injustificavel e intoleravel porem quando o objetivo e trabalhar em nome de um partido eou uma ideologia o crime nao tem limites para os mavs militancia em ambientes virtuaiscorre solta a manipulacao da opiniao do povo ingenuo massa de manobra atraves da velha engenharia social marxista provocando guerra entre classes racas religioes etc... e e claro os supostos racistas sempre sao anonimos ou fakes perfis falsos como comprovado neste ocorrido. este e um jogo antigo e batido da esquerda.agora veja na foto acima o casal agostinho paulo moura e maria julia coutinho que sofreu o ataque.ele e publicitario diretor de criacao do grupo eugenio associado da agencia pepper epepper. ela e a maju prestigiadissima moca do tempo do jornal nacional. na ultima quintafeira 26 de junho os dois escritorios da agencia pepper em brasilia foram alvo de busca e apreensao da policia federal em virtude de seu envolvimento nas operacoes lavajato e acronimo. poucos dias depois a pagina do jornal nacional foi inundada com ataques racistas de mavs dirigidos a maju.a acao dos mavs contra a esposa gerou comocao nacional. as safadezas da agencia associada ao marido passaram batidas.sou muita coisa mas nao sou maju,fake
absurdo governo investira 13 milhoes para criar estatua de lula,o governo federal vai investir 13 milhoes de reais em uma estatua com a imagem do expresidente luis inacio lula da silva maior que o cristo redentor que sera construida em brasilia e servira como monumento do patrimonio publico. na tarde deste sabado 11 a presidenta dilma assinou a liberacao do dinheiro para dar inicio a obra. a assessoria do pt aplaudiu a rapidez da presidenta em liberar a verba para que a estatua seja construida o mais breve possivel. o local exato da construcao ainda sera definido mas a ideia e fazer o monumento ficar proximo do palacio do planalto e podera ser visto de qualquer lugar de brasilia. na estatua lula ira segurar uma estrela simbolo do pt. no senado federal os senadores petistas disseram que a estatua do lula sera no futuro uma das oitavas maravilhas do mundo. confira aqui g17,fake
mulher viaja 60 horas para apoiar lula perde emprego e pede doacoes para voltar para casa,fa do pt de carteirinha nena viajou por 60 horas da bahia ate o parana para apoiar lula mas se decepcionou porque esta desempregada sem dinheiro para pagar passagem de volta ainda teve que vender a moto para arcar com as despesas da ida. se eu conseguir arrecadar dinheiro para voltar para casa vou ficar muito feliz e talvez eu faca tatuagem com o nome de lula porque ainda tenho esperanca nele disse patricia.ha claramente perseguicao a um partido diz nena lula nao e imune a lei. se for provado que e culpado tem que pagar. seria uma decepcao ele e um lider. mas ate agora nao tem nenhuma prova contra o ex presidente. acreditamos na palavra dele. e por_isso que estamos aqui em curitiba explicou a desempregada nena 48. integrante do movimento dos trabalhadores rurais semterra mst. a fe na inocencia do expresidente que depoe nesta quartafeira 10 ao juiz federal sergio moro em processo em que e acusado de receber propina incluindo um triplex no guaruja da empreiteira oas levou venancio a viajar 1.076 quilometros entre piratini sul gaucho a capital paranaense. ele e colegas de mst sairam de la as 14h30 de ontem. so chegaram ao acampamento montado pelo frente brasil popular num terreno na regiao central de curitiba as 10h desta tercafeira 9.,fake
urgente dono da friboi joesley batista e internado em estado grave,friboi na uti o empresario joesley batista socio do grupo jbs friboi e autor da delacao que gerou abertura de inquerito contra o presidente michel temer foi internado no hospital albert einstein na zona sul de sao paulo informou nesta quartafeira 28 a assessoria do centro medico.o hospital informou por email que joesley solicitou privacidade. questionada sobre os motivos da internacao a assessoria do grupo jbs disse que aguardava boletim medico para dar mais informacoes no_entanto sabese que o estado e grave.na terca a agencia de noticias reuters divulgou que o empresario tinha dado entrada em um hospital inconsciente e fortes alteracoes cardiacas.nao esta descartada a possibilidade de envenenamento. a policia federal deve acompanhar de perto os laudos medicos nas proximas horas.,fake
apos cenas obscenas no bbb2017 o ministro gilmar mendes determina a retirada do ar,apos a polemica envolvendo emilly e marcos debaixo do edredom o ministro gilmar mendes pede a retirada do programa.esse programa esta se opondo ao pudor e extremamente vulgar. sem moral e esta provocando indignacao pela falta de moral na populacao noa esta de acordo com as finalidades educativas aos quais e proposto o codigo brasileiro de telecomunicacoes e o regulamento dos servicos de radiodifusao. afirma gilmar mendeso julgamento de gilmar mendes sera analisado e se realmente estiver em desacordo com o codigo brasileiro de telecomunicacoes o programa devera ser retirado do ar.,fake
deputado propoe cotas para evangelicos em concursos publicos,nao e novidade para os cidadaos brasileiros o circo que se instaura na politica do pais mais precisamente no poder legislativo. apos politicas conservadoras e de retrocesso serem aprovadas pelos deputados federais mais uma polemica entra em votacao na sede legislativa. dessa vez um deputado estadual do espirito santo que inova no seu mandato.deputado solicita cotas para evangelicoso deputado estadual rogerio medina pmdb sugere em proposta de lei a reserva de cerca de dez por cento das vagas em concurso publico no estado para os candidatos que se considerarem evangelicos.segundo o deputado estadual e informacoes divulgadas no site enfu.com.br o parlamentar afirma que os evangelicos sofrem discriminacao e preconceito por sua opcao religiosa.e que tal fato carece de atencao e de politicas publicas voltadas a garantia de acessos universais aos cidadaos marginalizados pela sociedade.o projeto deve ser avaliado pela comissao de constituicao e justica da camara dos deputados estaduais do espirito santo. somente apos a sancao da comissao e que o projeto segue para votacao.o projeto nao agradou a muitos inclusive a comissao dos bispos do brasil que se pronunciou publicamente sobre o fato. a instituicao considerou a pratica preconceituosa e oportunista. ela e formada por sua maioria oriunda da igreja catolica e imediatamente o parlamentar respondeu a indignacao da instituicao com ofensas a rede cancao nova.se aprovado o projeto sera o primeiro a beneficiar diretamente o grupo de evangelicos no pais que possuem um discurso violento contra minorias como a populacao lgbttt.muitos pastores e evangelicos misturados a politica acreditam que o espaco legislativo e uma extensao dos seus palanques de culto. a religiao e predominante em seus discursos e seus projetos de leis. contrariando os principios basicos da politica no brasil que defende um estado laico livre de interferencias religiosas e de crencas na construcao de politicas. a populacao aguarda a aprovacao da comissao para saber se realmente o projeto sera votado no estado do espirito santo.,fake
deputado e pastor marcos feliciano pede prisao do ator que ficou nu e foi tocado por criancas no mam e juiz decreta,o deputado marcos feliciano apresentou um pedido de prisao contra o ator que ficou nu e foi tocado por criancas em uma exposicao no mam em sp. o pedido de prisao foi aceito e expedido pelo juiz da 5a vara da infancia e da juventude que decretou prisao nesta tarde.policiais do 6o bpm cumpriram mandado de prisao contra wagner shwartz da performance la bete cumpriram mandado de prisao contra o artista neste domingo e o mesmo foi levado para o iml para fazer exames.wagner schwartz de 44 anos e acusado de pedofilia apos interacao de crianca com homem nu dentro museu de arte moderna mam em sao paulo. a performance de wagner schwartz vem causando espanto e ate revolta nas redes.ele se apresentou nu durante mais de uma hora e os espectadores criancas o tocavam. o artista e acusado de ter cometido abuso sexual e estupro de vulneravel art. 217a dentro do mam na cidade de sao paulo. em audiencia de custodia realizada hoje o juiz edgard marzola colombini entendeu que houve estupro na acao do acusado ao incentivar que criancas lhe tocasse pelado.alem do ator a justica indiciou tambem a mae da crianca que invetivou a tocar o coreografo e mais 6 pessoas que organizaram o evento. todos foram indiciada por violencia sexual e estupro de vulneravel art. 217a e pediu sua prisao dos envolvidos.o juiz disse ainda conforme o artigo 240 do codigo penal brasileiro art. 240. produzir reproduzir dirigir fotografar filmar ou registrar por qualquer meio cena de sexo explicito ou pornografica envolvendo crianca ou adolescente pena reclusao de 4 quatro a 8 oito anos e multa. afirmou o juiz.vereadores e deputados ja entraram com uma acao judicial contra o mam por pratica de pedofilia porem o proprio museu ja deixou claro qeu havia o aviso de que era proibida a entrada de criancas mas mesmo assim a mae da crianca a quis leva ou_seja jogando a culpa toda em cima da genitora mae da crianca.o prefeito de sao paulo divulgou um video de repudio em relacao a performance artistica que aconteceu no museu de arte moderna de sao paulo.,fake
marco feliciano propoe projeto de lei que criminaliza sexo anal,aproveitando a onda conservadora o deputado marco feliciano pscsp que estava afastado dos holofotes ha um tempo ressurgiu na midia gracas a um novo projeto de lei bastante polemico.o projeto tramita atualmente na camara de deputados e propoe a proibicao no brasil de qualquer tipo de sexo anal seja em filmes adultos na sua residencia cinema dvd jogos eletronicoso texto do projeto de lei 89152017 de 14 de dezembro diz que nao sera permitido que a programacao de tv cinema dvd jogos eletronicos e de interpretacao rpg exibicoes ou apresentacoes ade sexo anal.o projeto ainda preve a obrigatoriedade de classificacao para filmes adultos acao democratica que possibilita aos jovens escolher o que irao consumir.nesta tercafeira 2 o projeto gerou polemica nas redes sociais e o nome de marco feliciano entrou no trending topics de assuntos mais discutidos do twitter. de_um_lado internautas criticam o projeto de lei que foi bastante mal interpretado de outro o defendem.e voce qual o seu posicionamento tambem acha que sexo anal deveria ser crime ou acha que dar um bumbum e um dos pilares da sociedade deixe sua opiniao a respeito nos comentarios,fake
o 13o salario nunca existiu...,os trabalhadores ingleses recebem os ordenados semanalmentemas ha sempre uma razao para as coisas e os trabalhadores ingleses membros de uma sociedade mais amadurecida e critica do que a nossa nao fazem nada por acasoora bem ca esta um exemplo aritmetico simples que nao exige altos conhecimentos de matematica mas talvez necessite de conhecimentos medios de desmontagem de retorica enganosa.lembrando que o 13o no brasil foi uma inovacao de getulio vargas o pai dos pobres e que nenhum governo depois do dele mexeu nisso nem_mesmo o governo dos trabalhadores falase agora que o governo do pt pode vir a aprovar uma lei que elimina o 13o salario.se o fizerem e uma roubalheira sobre outra roubalheira.perguntarao porque.respondo porque o 13o salario nao existe.o 13o salario e uma das mais escandalosas de todas as mentiras dos donos do poder quer se intitulem capitalistas ou socialistas e e justamente aquela que os trabalhadores mais acreditam.eis aqui uma modesta demonstracao aritmetica de como foi facil enganar os trabalhadores.suponhamos que voce ganha r 70000 por mes. multiplicandose esse salario por 12 meses voce recebe um total de r 8.40000 por um ano de doze meses.r 700 x 12 r 8.40000em dezembro o generoso governo manda entao pagarlhe o conhecido 13o salario.r 8.40000 13o salario r 9.10000r 8.40000 salario anual r 70000 13o salario r 9.100 salario anual mais o 13o salarioo trabalhador vai para casa todo feliz com o governo dos trabalhadores que mandou o patrao pagar o 13o.agora veja bem o que acontece quando o trabalhador se predispoe a fazer uma simples contas que aprendeu no ensino fundamentalse o trabalhador recebe r 70000 mes e o mes tem quatro semanas significa que ganha por semana r 17500.r 70000 salario mensal 4 semanas do mes r 17500 salario semanalo ano tem 52 semanas. se multiplicarmos r 17500 salario semanal por 52 numero de semanas anuais o resultado sera r 9.10000.r 17500 salario semanal x 52 numero de semanas anuais r 9.100.00o resultado acima e o mesmo valor do salario anual mais o 13o salariosurpresa surpresa onde esta portanto o 13o salarioa explicacao e simples embora os nossos conhecidos lideres nunca se tenham dado conta desse fato simples.a resposta e que o governo que faz as leis lhe rouba uma parte do salario durante todo o ano pela simples razao de que ha meses com 30 dias outros com 31 e tambem meses com quatro ou cinco semanas ainda assim apesar_de cinco semanas o governo so manda o patrao pagar quatro semanas o salario e o mesmo tenha o mes 30 ou 31 dias quatro ou cinco semanas.no final do ano o generoso governo presenteia o trabalhador com um 13o salario cujo dinheiro saiu do proprio bolso do trabalhador.se o governo aprovar esta lei tirando o 13o salario dos trabalhadores o roubo e duplo.dai que como palavra final para os trabalhadores inteligentes nao existe nenhum 13o salario. o governo apenas devolve e manda o patrao devolver o que sorrateiramente foi tirado do salario anual.conclusao os trabalhadores recebem o que ja trabalharam e_nao um adicional. 13o nao e premio nem gentileza nem concessao. e simples pagamento pelo tempo trabalhado no ano,fake
senado discute lei que proibe vaias em estadios durante a copa,o senado discute em regime de urgencia o projeto de lei de autoria da senadora gleisi hoffman do pt que proibe vaias nos estadios durante a copa do mundo.segundo a autora da proposta o objetivo e evitar que a chefe do poder executivo sofra constrangimento diante de todo o planeta durante o evento.a iniciativa se deu apos as sucessivas vaias que a presidente dilma vem sofrendo em todo pais.segundo a senadora caso aprovada a proposta quem for flagrado vaiando podera perder o bolsa familia e pegar de 20 a 50 anos de cadeia.parlamentares de oposicao acham exarada a pena e se articulam para barrar a aprovacao do projeto.,fake
russia e china nao reconhecem governo temer,no mesmo dia em que o viceministro de relacoes exteriores da russia sergei ryabkov apontou as digitais dos estados unidos no golpe parlamentar brasileiro uma reportagem da televisao russa indicou que tanto o pais governado por vladimir putin como a china liderada por xi xinping cogitam nao reconhecer o governo provisorio de michel temer.do portal vermelho uma reportagem da televisao russa legendada para o portugues aponta que os governos da russia e da china maiores parceiros comerciais do brasil nao deverao reconhecer o governo golpista de michel temer e farao a denuncia do golpe ao grupo brics.o ancora do jornal reitera ainda_que o protagonista do impeachment contra a presidenta dilma rousseff foi eduardo cunha o que favoreceu o vicepresidente michel temer pmdb a assumir o poder.,fake
bolsonaro e eleito o politico mais honesto do mundo,a fundacao transparencia politica internacional apontou o deputado federal jair messias bolsonaro como o politico mais honesto do mundo. barack obama esta em segundo lugar o presidente da franca francois hollande.pesquisa realizada entre os meses de julho a setembro de 2016 avaliou a percepcao do eleitorado sobre os representantes eleitos nos paises que compoem o g20 grupo dos 20 paises mais desenvolvidos economicamente. o que mais chamou a atencao dos pesquisadores e que em todos os paises o politico referencia para a populacao foi o presidente eleito no brasil a figura de maior autoridade moral foi um deputado federal.o top five da honestidade mundial tem o brasileiro jair messias bolsonaro na primeira colocacao e na sequencia conta com barack obama eua francois hollande franca mauricio macri argentina theresa may renino unido.perguntado pela reportagem da folha sobre a razao de nao ter feito nenhuma postagem em suas redes sociais sobre o titulo de politico mais honesto do mundo o deputado federal jair bolsonaro surpreendeu ao dizer que nao fiz postagem porque este titulo nao tem a menor importancia pra mim. ser honesto nao e nenhum favor que eu faco pra ninguem. ser honesto e o dever que minha consciencia me obriga.no brasil a pesquisa da fundacao transparencia politica internacional pesquisou tres mil eleitores com idades entre 16 e 56 anos nas cinco regioes do brasil. na pesquisa cada entrevistado respondia a uma pergunta aberta em sua avaliacao qual o politico brasileiro mais honesto da atualidadepara 683 dos brasileiros o deputado federal jair messias bolsonaro e o politico mais integro da atualidade. nos seus respectivos paises o resultado foi o seguinte obama teve 523 de votos francois hollande 498 mauricio macri 419 theresa may 384,fake
homossexuais terao cota em concursos publicos,mais um projeto de lei do congresso nacional esta causando polemica na comunidade evangelica brasileira. o projeto que preve cotas de 15 para homossexuais e transexuais em concursos publicos federais e alvo de severas criticas da bancada evangelica mas dificilmente sera barrado antes da aprovacao. depois de ser aprovado pela ccj comissao de constituicao e justica seguira para votacao em abril e ja conta com o apoio de 254 deputados federais.projeto de autoria do deputado marquinhos freire pt ba nao foi tao bem recebido pela comunidade lgbt pois ele so contempla com as cotas homossexuais e transexuais. a federacao brasileira dos bissexuais exige que a lei abrace tambem esta orientacao que e vitima de preconceito dobrado. outra queixa e que as cotas sao de apenas 15 segundo o movimento lgbt o justo seria pelo_menos 25 das vagas.conheca uma parte do texto do projetoart. 1o ficam reservadas aos homossexuais e transsexuais 15 quinze por cento das vagas oferecidas nos concursos publicos para provimento de cargos efetivos e empregos publicos no ambito da administracao publica federal das autarquias das fundacoes publicas das empresas publicas e das sociedades de economia mista controladas pela uniao na forma desta lei.art. 2o poderao concorrer as vagas reservadas a candidatos aqueles que se autodeclararem homossexuais ou transexuais no ato da inscricao no concurso publico conforme declaracao registrada em cartorio.,fake
tiririca faz revelacao chocante sobre as eleicoes 2018,tiririca um recordista de votos fez nesta semana uma revelacao chocante sobre as eleicoes de 2018. ninguem imaginaria que ele diria algo tao impactante depois de viver dois mandatos como deputado federal.o deputado tiririca fez uma das mais profundas analises sobre a politica brasileira jamais feita por nenhum outro deputado com doutorados e mestrados. sua simplicidade explica da maneira mais correta o atual cenario politico do brasil.desisto este lugar nao e para mim. 513 deputados eleitos pra representar o povo mas so representam os interesses de seus protegidos. meu povo esta sofrendo pensando se vao ter dinheiro pra fazer compra no final do mes e estes caras so pensando se vao se reeleger para um proximo mandato.e gente que nao tem talento pra fazer outra coisa na vida. gente que se perder o mandato nao consegue emprego em nenhuma empresa seria. gracas a deus eu tenho o dom da palhacaria. gracas a deus tenho saude e forca para trabalhar fora da arte tambem. nao me envergonharia de trabalhar como pedreiro ou pintor novamente. me envergonharia de ter que trocar favor ou pedir dinheiro pra salvar mandato de bandido.o sistema ta viciado. tem gente em brasilia que esta ha mais de 20 anos emendando um mandato no outro. ficando milionario com o empobrecimento do povo. nao quero mais concorrer a nenhum cargo politico. nao quero ficar perto de deputado que faz dancinha pra comemorar a impunidade. quero ficar perto de minha familia e de deus. durante 8 anos nao faltei nenhum dia as sessoes aqui em brasilia. deixei de abracar meus filhos no dia do aniversario para estar aqui trabalhando serio enquanto isso via deputado faltar a semana inteira e ficar postando frase de efeito no facebook.chega para mim nao da mais. vou orar para que o brasil encontre um presidente que bote moral nos deputados. chega de presidente que passa a mao na cabeca de gente interesseira e sem compromisso com o brasil.deus tenha misericordia de nosdeputado francisco everardo tiririca.,fake
reagir a assalto pode virar crime hediondo.um projeto de lei apresentado na tarde de hoje na camara dos deputados que tornar crime hediondo a reacao a assalto e a legitima defesa.,um projeto de lei apresentado na tarde de hoje na camara dos deputados que tornar crime hediondo a reacao a assalto e a legitima defesa.segundo o texto do projeto a iniciativa visa reduzir o grande numero de assaltantes que sao brutalmente assassinados no exercicio da profissao.o projeto tambem alega em sua justificativa que ja existem as policias para proteger o cidadao por_isso nao e necessario reagir pois ao fazelo podem ocorrer excessos o que poderia comprometer a integridade fisica tanto do cidadao que esta sendo assaltado quanto do cidadao que esta assaltando.remetido para a comissao de constituicao e justica o projeto foi alvo de polemicos pronunciamentos.a deputada marilia do rosario fez um emocionado discurso no qual homenageou a memoria de todos os cidadaos que foram assassinados enquanto cometiam assaltos.,fake
policia federal descobre que bolsonaro tem r 200 milhoes em conta na suica , uma decepcao para os eleitores de bolsonaro. a policia federal descobriu uma conta secreta na suica do presidente eleito jair bolsonaro. em sete anos bolsonaro teria recebido us 2007 milhoes de contratos ilegais de empresas lavagem de dinheiro e desvio em repasses de obras. do g1 com informacoes do jornal nacional bolsonaro recebeu us 2007 milhoes de 2010 a 2017 em uma conta no exterior. a informacao e da justica suica que bloqueou a conta por suspeitar que seja dinheiro de propina. a conta 17.3211 do banco credit lyonnais foi aberta por bolsonaro e pela mulher dele michelle bolsonaro em marco de 2008. ate 2017 a conta recebeu us 2007 milhoes a justica suica investiga desde 2013 um esquema de pagamento de propina a funcionarios publicos pela multinacional alstom em troca de privilegios na assinatura de contratos.,fake
